school,division,latitude_school,longitude_school,season,wins_rolling_2year,games_played_rolling_2year,post_season_wins_rolling_2year,point_diff_rolling_2year,win_pct_rolling_2year
UNLV,,36.1672559,-115.1485163,2022.0,2.0,18.0,0.0,-269.0,0.4166666666666667
UNLV,,36.1672559,-115.1485163,2023.0,7.0,24.0,0.0,-171.0,0.6428571428571429
UNLV,,36.1672559,-115.1485163,2024.0,14.0,26.0,0.0,56.0,0.16666666666666666
USC,,34.014167,-118.287778,2010.0,,,,,0.6153846153846154
USC,,34.014167,-118.287778,2011.0,,,,,0.8333333333333334
USC,,34.014167,-118.287778,2012.0,18.0,25.0,0.0,202.0,0.5384615384615384
USC,,34.014167,-118.287778,2013.0,17.0,25.0,0.0,247.0,0.7142857142857143
USC,,34.014167,-118.287778,2014.0,17.0,27.0,1.0,220.0,0.6923076923076923
USC,,34.014167,-118.287778,2015.0,19.0,27.0,2.0,258.0,0.5714285714285714
USC,,34.014167,-118.287778,2016.0,17.0,27.0,1.0,254.0,0.7692307692307693
USC,,34.014167,-118.287778,2017.0,18.0,27.0,1.0,247.0,0.7857142857142857
USC,,34.014167,-118.287778,2018.0,21.0,27.0,1.0,222.0,0.4166666666666667
USC,,34.014167,-118.287778,2019.0,16.0,26.0,0.0,79.0,0.6153846153846154
USC,,34.014167,-118.287778,2020.0,13.0,25.0,0.0,29.0,0.8333333333333334
USC,,34.014167,-118.287778,2021.0,13.0,19.0,0.0,84.0,0.3333333333333333
USC,,34.014167,-118.287778,2022.0,9.0,18.0,0.0,7.0,0.7857142857142857
USC,,34.014167,-118.287778,2023.0,15.0,26.0,0.0,133.0,0.6153846153846154
USC,,34.014167,-118.287778,2024.0,19.0,27.0,1.0,267.0,0.16666666666666666
Utah,,40.7599724,-111.8488255,2010.0,,,,,0.7692307692307693
Utah,,40.7599724,-111.8488255,2011.0,,,,,0.6153846153846154
Utah,,40.7599724,-111.8488255,2012.0,18.0,26.0,1.0,228.0,0.4166666666666667
Utah,,40.7599724,-111.8488255,2013.0,13.0,25.0,1.0,81.0,0.4166666666666667
Utah,,40.7599724,-111.8488255,2014.0,10.0,24.0,0.0,33.0,0.6923076923076923
Utah,,40.7599724,-111.8488255,2015.0,14.0,25.0,1.0,97.0,0.7692307692307693
Utah,,40.7599724,-111.8488255,2016.0,19.0,26.0,2.0,191.0,0.6923076923076923
Utah,,40.7599724,-111.8488255,2017.0,19.0,26.0,2.0,185.0,0.5384615384615384
Utah,,40.7599724,-111.8488255,2018.0,16.0,26.0,2.0,160.0,0.6428571428571429
Utah,,40.7599724,-111.8488255,2019.0,16.0,27.0,1.0,204.0,0.7857142857142857
Utah,,40.7599724,-111.8488255,2020.0,20.0,28.0,0.0,363.0,0.6
Utah,,40.7599724,-111.8488255,2021.0,14.0,19.0,0.0,263.0,0.7142857142857143
Utah,,40.7599724,-111.8488255,2022.0,13.0,19.0,0.0,211.0,0.7142857142857143
Utah,,40.7599724,-111.8488255,2023.0,20.0,28.0,0.0,431.0,0.6153846153846154
Utah,,40.7599724,-111.8488255,2024.0,18.0,27.0,0.0,291.0,0.16666666666666666
Utah State,,41.7517394,-111.8116007,2010.0,,,,,0.3333333333333333
Utah State,,41.7517394,-111.8116007,2011.0,,,,,0.5384615384615384
Utah State,,41.7517394,-111.8116007,2012.0,11.0,25.0,0.0,-67.0,0.8461538461538461
Utah State,,41.7517394,-111.8116007,2013.0,18.0,26.0,1.0,328.0,0.6428571428571429
Utah State,,41.7517394,-111.8116007,2014.0,20.0,27.0,2.0,460.0,0.7142857142857143
Utah State,,41.7517394,-111.8116007,2015.0,19.0,28.0,2.0,307.0,0.46153846153846156
Utah State,,41.7517394,-111.8116007,2016.0,16.0,27.0,1.0,131.0,0.25
Utah State,,41.7517394,-111.8116007,2017.0,9.0,25.0,0.0,-35.0,0.46153846153846156
Utah State,,41.7517394,-111.8116007,2018.0,9.0,25.0,0.0,-23.0,0.8461538461538461
Utah State,,41.7517394,-111.8116007,2019.0,17.0,26.0,1.0,371.0,0.5384615384615384
Utah State,,41.7517394,-111.8116007,2020.0,18.0,26.0,1.0,310.0,0.16666666666666666
Utah State,,41.7517394,-111.8116007,2021.0,8.0,19.0,0.0,-137.0,0.7857142857142857
Utah State,,41.7517394,-111.8116007,2022.0,12.0,20.0,1.0,-4.0,0.46153846153846156
Utah State,,41.7517394,-111.8116007,2023.0,17.0,27.0,1.0,-2.0,0.46153846153846156
Utah State,,41.7517394,-111.8116007,2024.0,12.0,26.0,0.0,-136.0,0.08333333333333333
UTEP,,31.7733353,-106.507957,2010.0,,,,,0.46153846153846156
UTEP,,31.7733353,-106.507957,2011.0,,,,,0.4166666666666667
UTEP,,31.7733353,-106.507957,2012.0,11.0,25.0,0.0,-64.0,0.25
UTEP,,31.7733353,-106.507957,2013.0,8.0,24.0,0.0,-148.0,0.16666666666666666
UTEP,,31.7733353,-106.507957,2014.0,5.0,24.0,0.0,-314.0,0.5384615384615384
UTEP,,31.7733353,-106.507957,2015.0,9.0,25.0,0.0,-230.0,0.4166666666666667
UTEP,,31.7733353,-106.507957,2016.0,12.0,25.0,0.0,-166.0,0.3333333333333333
UTEP,,31.7733353,-106.507957,2017.0,9.0,24.0,0.0,-250.0,0.0
UTEP,,31.7733353,-106.507957,2018.0,4.0,24.0,0.0,-403.0,0.08333333333333333
UTEP,,31.7733353,-106.507957,2019.0,1.0,24.0,0.0,-481.0,0.08333333333333333
UTEP,,31.7733353,-106.507957,2020.0,2.0,24.0,0.0,-377.0,0.375
UTEP,,31.7733353,-106.507957,2021.0,4.0,20.0,0.0,-260.0,0.5384615384615384
UTEP,,31.7733353,-106.507957,2022.0,10.0,21.0,0.0,-66.0,0.4166666666666667
UTEP,,31.7733353,-106.507957,2023.0,12.0,25.0,0.0,-33.0,0.25
UTEP,,31.7733353,-106.507957,2024.0,8.0,24.0,0.0,-134.0,0.0
UTSA,,29.4169834,-98.4788143,2011.0,,,,,0.4
UTSA,,29.4169834,-98.4788143,2012.0,,,,,0.6666666666666666
UTSA,,29.4169834,-98.4788143,2013.0,12.0,22.0,0.0,81.0,0.5833333333333334
UTSA,,29.4169834,-98.4788143,2014.0,15.0,24.0,0.0,20.0,0.3333333333333333
UTSA,,29.4169834,-98.4788143,2015.0,11.0,24.0,0.0,-115.0,0.25
UTSA,,29.4169834,-98.4788143,2016.0,7.0,24.0,0.0,-240.0,0.46153846153846156
UTSA,,29.4169834,-98.4788143,2017.0,9.0,25.0,0.0,-118.0,0.5454545454545454
UTSA,,29.4169834,-98.4788143,2018.0,12.0,24.0,0.0,88.0,0.25
UTSA,,29.4169834,-98.4788143,2019.0,9.0,23.0,0.0,-132.0,0.3333333333333333
UTSA,,29.4169834,-98.4788143,2020.0,7.0,24.0,0.0,-367.0,0.5833333333333334
UTSA,,29.4169834,-98.4788143,2021.0,11.0,24.0,0.0,-132.0,0.8571428571428571
UTSA,,29.4169834,-98.4788143,2022.0,19.0,26.0,0.0,202.0,0.7857142857142857
UTSA,,29.4169834,-98.4788143,2023.0,23.0,28.0,0.0,323.0,0.6923076923076923
UTSA,,29.4169834,-98.4788143,2024.0,20.0,27.0,1.0,254.0,0.08333333333333333
Vanderbilt,,36.1440455,-86.8088942,2010.0,,,,,0.16666666666666666
Vanderbilt,,36.1440455,-86.8088942,2011.0,,,,,0.46153846153846156
Vanderbilt,,36.1440455,-86.8088942,2012.0,8.0,25.0,0.0,-105.0,0.6923076923076923
Vanderbilt,,36.1440455,-86.8088942,2013.0,15.0,26.0,1.0,213.0,0.6923076923076923
Vanderbilt,,36.1440455,-86.8088942,2014.0,18.0,26.0,2.0,218.0,0.25
Vanderbilt,,36.1440455,-86.8088942,2015.0,12.0,25.0,1.0,-122.0,0.3333333333333333
Vanderbilt,,36.1440455,-86.8088942,2016.0,7.0,24.0,0.0,-263.0,0.46153846153846156
Vanderbilt,,36.1440455,-86.8088942,2017.0,10.0,25.0,0.0,-83.0,0.4166666666666667
Vanderbilt,,36.1440455,-86.8088942,2018.0,11.0,25.0,0.0,-94.0,0.46153846153846156
Vanderbilt,,36.1440455,-86.8088942,2019.0,11.0,25.0,0.0,-57.0,0.25
Vanderbilt,,36.1440455,-86.8088942,2020.0,9.0,25.0,0.0,-159.0,0.0
Vanderbilt,,36.1440455,-86.8088942,2021.0,3.0,21.0,0.0,-386.0,0.16666666666666666
Vanderbilt,,36.1440455,-86.8088942,2022.0,2.0,21.0,0.0,-444.0,0.4166666666666667
Vanderbilt,,36.1440455,-86.8088942,2023.0,7.0,24.0,0.0,-378.0,0.16666666666666666
Vanderbilt,,36.1440455,-86.8088942,2024.0,7.0,24.0,0.0,-297.0,0.16666666666666666
Virginia,,38.0311801,-78.5137897,2010.0,,,,,0.3333333333333333
Virginia,,38.0311801,-78.5137897,2011.0,,,,,0.6153846153846154
Virginia,,38.0311801,-78.5137897,2012.0,12.0,25.0,0.0,-43.0,0.3333333333333333
Virginia,,38.0311801,-78.5137897,2013.0,12.0,25.0,0.0,-82.0,0.16666666666666666
Virginia,,38.0311801,-78.5137897,2014.0,6.0,24.0,0.0,-236.0,0.4166666666666667
Virginia,,38.0311801,-78.5137897,2015.0,7.0,24.0,0.0,-141.0,0.3333333333333333
Virginia,,38.0311801,-78.5137897,2016.0,9.0,24.0,0.0,-56.0,0.16666666666666666
Virginia,,38.0311801,-78.5137897,2017.0,6.0,24.0,0.0,-212.0,0.46153846153846156
Virginia,,38.0311801,-78.5137897,2018.0,8.0,25.0,0.0,-211.0,0.6153846153846154
Virginia,,38.0311801,-78.5137897,2019.0,14.0,26.0,1.0,33.0,0.6428571428571429
Virginia,,38.0311801,-78.5137897,2020.0,17.0,27.0,1.0,178.0,0.5
Virginia,,38.0311801,-78.5137897,2021.0,14.0,24.0,0.0,80.0,0.5
Virginia,,38.0311801,-78.5137897,2022.0,11.0,22.0,0.0,44.0,0.3
Virginia,,38.0311801,-78.5137897,2023.0,9.0,22.0,0.0,-37.0,0.25
Virginia,,38.0311801,-78.5137897,2024.0,6.0,22.0,0.0,-196.0,0.16666666666666666
Virginia Tech,,37.2199873,-80.4180643,2010.0,,,,,0.7857142857142857
Virginia Tech,,37.2199873,-80.4180643,2011.0,,,,,0.7857142857142857
Virginia Tech,,37.2199873,-80.4180643,2012.0,22.0,28.0,0.0,330.0,0.5384615384615384
Virginia Tech,,37.2199873,-80.4180643,2013.0,18.0,27.0,1.0,173.0,0.6153846153846154
Virginia Tech,,37.2199873,-80.4180643,2014.0,15.0,26.0,1.0,71.0,0.5384615384615384
Virginia Tech,,37.2199873,-80.4180643,2015.0,15.0,26.0,1.0,93.0,0.5384615384615384
Virginia Tech,,37.2199873,-80.4180643,2016.0,14.0,26.0,2.0,112.0,0.7142857142857143
Virginia Tech,,37.2199873,-80.4180643,2017.0,17.0,27.0,2.0,232.0,0.6923076923076923
Virginia Tech,,37.2199873,-80.4180643,2018.0,19.0,27.0,1.0,345.0,0.46153846153846156
Virginia Tech,,37.2199873,-80.4180643,2019.0,15.0,26.0,0.0,159.0,0.6153846153846154
Virginia Tech,,37.2199873,-80.4180643,2020.0,14.0,26.0,0.0,65.0,0.45454545454545453
Virginia Tech,,37.2199873,-80.4180643,2021.0,13.0,24.0,0.0,69.0,0.46153846153846156
Virginia Tech,,37.2199873,-80.4180643,2022.0,11.0,24.0,0.0,-32.0,0.2727272727272727
Virginia Tech,,37.2199873,-80.4180643,2023.0,9.0,24.0,0.0,-81.0,0.5384615384615384
Virginia Tech,,37.2199873,-80.4180643,2024.0,10.0,24.0,1.0,13.0,0.08333333333333333
Wake Forest,,36.1305507,-80.2545851,,,,,,
Washington,,47.6503235,-122.3015746,2010.0,,,,,0.5384615384615384
Washington,,47.6503235,-122.3015746,2011.0,,,,,0.5384615384615384
Washington,,47.6503235,-122.3015746,2012.0,14.0,26.0,1.0,-130.0,0.5384615384615384
Washington,,47.6503235,-122.3015746,2013.0,14.0,26.0,0.0,-35.0,0.6923076923076923
Washington,,47.6503235,-122.3015746,2014.0,16.0,26.0,1.0,194.0,0.5714285714285714
Washington,,47.6503235,-122.3015746,2015.0,17.0,27.0,1.0,272.0,0.5384615384615384
Washington,,47.6503235,-122.3015746,2016.0,15.0,27.0,1.0,230.0,0.8571428571428571
Washington,,47.6503235,-122.3015746,2017.0,19.0,27.0,1.0,491.0,0.7692307692307693
Washington,,47.6503235,-122.3015746,2018.0,22.0,27.0,0.0,599.0,0.7142857142857143
Washington,,47.6503235,-122.3015746,2019.0,20.0,27.0,0.0,402.0,0.6153846153846154
Washington,,47.6503235,-122.3015746,2020.0,18.0,27.0,1.0,304.0,0.75
Washington,,47.6503235,-122.3015746,2021.0,11.0,17.0,1.0,185.0,0.3333333333333333
Washington,,47.6503235,-122.3015746,2022.0,7.0,16.0,0.0,7.0,0.8461538461538461
Washington,,47.6503235,-122.3015746,2023.0,15.0,25.0,1.0,166.0,0.9333333333333333
Washington,,47.6503235,-122.3015746,2024.0,25.0,28.0,2.0,348.0,0.16666666666666666
Washington State,,46.731831,-117.1604991,2010.0,,,,,0.16666666666666666
Washington State,,46.731831,-117.1604991,2011.0,,,,,0.3333333333333333
Washington State,,46.731831,-117.1604991,2012.0,6.0,24.0,0.0,-218.0,0.25
Washington State,,46.731831,-117.1604991,2013.0,7.0,24.0,0.0,-182.0,0.46153846153846156
Washington State,,46.731831,-117.1604991,2014.0,9.0,25.0,0.0,-179.0,0.25
Washington State,,46.731831,-117.1604991,2015.0,9.0,25.0,0.0,-101.0,0.6923076923076923
Washington State,,46.731831,-117.1604991,2016.0,12.0,25.0,1.0,-32.0,0.6153846153846154
Washington State,,46.731831,-117.1604991,2017.0,17.0,26.0,1.0,202.0,0.6923076923076923
Washington State,,46.731831,-117.1604991,2018.0,17.0,26.0,0.0,212.0,0.8461538461538461
Washington State,,46.731831,-117.1604991,2019.0,20.0,26.0,1.0,244.0,0.46153846153846156
Washington State,,46.731831,-117.1604991,2020.0,17.0,26.0,1.0,268.0,0.25
Washington State,,46.731831,-117.1604991,2021.0,7.0,17.0,0.0,37.0,0.5384615384615384
Washington State,,46.731831,-117.1604991,2022.0,8.0,17.0,0.0,1.0,0.5384615384615384
Washington State,,46.731831,-117.1604991,2023.0,14.0,26.0,0.0,88.0,0.4166666666666667
Washington State,,46.731831,-117.1604991,2024.0,12.0,25.0,0.0,84.0,0.16666666666666666
Western Kentucky,,36.9847901,-86.4594041,2010.0,,,,,0.16666666666666666
Western Kentucky,,36.9847901,-86.4594041,2011.0,,,,,0.5833333333333334
Western Kentucky,,36.9847901,-86.4594041,2012.0,9.0,24.0,0.0,-147.0,0.5384615384615384
Western Kentucky,,36.9847901,-86.4594041,2013.0,14.0,25.0,0.0,12.0,0.6666666666666666
Western Kentucky,,36.9847901,-86.4594041,2014.0,15.0,25.0,0.0,110.0,0.6153846153846154
Western Kentucky,,36.9847901,-86.4594041,2015.0,16.0,25.0,1.0,133.0,0.8571428571428571
Western Kentucky,,36.9847901,-86.4594041,2016.0,20.0,27.0,2.0,315.0,0.7857142857142857
Western Kentucky,,36.9847901,-86.4594041,2017.0,23.0,28.0,2.0,550.0,0.46153846153846156
Western Kentucky,,36.9847901,-86.4594041,2018.0,17.0,27.0,1.0,275.0,0.25
Western Kentucky,,36.9847901,-86.4594041,2019.0,9.0,25.0,0.0,-99.0,0.6923076923076923
Western Kentucky,,36.9847901,-86.4594041,2020.0,12.0,25.0,1.0,-12.0,0.4166666666666667
Western Kentucky,,36.9847901,-86.4594041,2021.0,14.0,25.0,1.0,-7.0,0.6428571428571429
Western Kentucky,,36.9847901,-86.4594041,2022.0,14.0,26.0,1.0,132.0,0.6428571428571429
Western Kentucky,,36.9847901,-86.4594041,2023.0,18.0,28.0,2.0,390.0,0.6153846153846154
Western Kentucky,,36.9847901,-86.4594041,2024.0,17.0,27.0,2.0,205.0,0.08333333333333333
Western Michigan,,42.2860064,-85.6007573,2010.0,,,,,0.5
Western Michigan,,42.2860064,-85.6007573,2011.0,,,,,0.5384615384615384
Western Michigan,,42.2860064,-85.6007573,2012.0,13.0,25.0,0.0,188.0,0.3333333333333333
Western Michigan,,42.2860064,-85.6007573,2013.0,11.0,25.0,0.0,82.0,0.08333333333333333
Western Michigan,,42.2860064,-85.6007573,2014.0,5.0,24.0,0.0,-223.0,0.6153846153846154
Western Michigan,,42.2860064,-85.6007573,2015.0,9.0,25.0,0.0,-104.0,0.6153846153846154
Western Michigan,,42.2860064,-85.6007573,2016.0,16.0,26.0,1.0,215.0,0.9285714285714286
Western Michigan,,42.2860064,-85.6007573,2017.0,21.0,27.0,1.0,405.0,0.5
Western Michigan,,42.2860064,-85.6007573,2018.0,19.0,26.0,0.0,364.0,0.5384615384615384
Western Michigan,,42.2860064,-85.6007573,2019.0,13.0,25.0,0.0,26.0,0.5384615384615384
Western Michigan,,42.2860064,-85.6007573,2020.0,14.0,26.0,0.0,60.0,0.6666666666666666
Western Michigan,,42.2860064,-85.6007573,2021.0,11.0,19.0,0.0,138.0,0.6153846153846154
Western Michigan,,42.2860064,-85.6007573,2022.0,12.0,19.0,1.0,100.0,0.4166666666666667
Western Michigan,,42.2860064,-85.6007573,2023.0,13.0,25.0,1.0,-6.0,0.3333333333333333
Western Michigan,,42.2860064,-85.6007573,2024.0,9.0,24.0,0.0,-158.0,0.0
West Virginia,,39.6502744,-79.9551873,2010.0,,,,,0.6923076923076923
West Virginia,,39.6502744,-79.9551873,2011.0,,,,,0.7692307692307693
West Virginia,,39.6502744,-79.9551873,2012.0,19.0,26.0,1.0,292.0,0.5384615384615384
West Virginia,,39.6502744,-79.9551873,2013.0,17.0,26.0,1.0,159.0,0.3333333333333333
West Virginia,,39.6502744,-79.9551873,2014.0,11.0,25.0,0.0,-66.0,0.5384615384615384
West Virginia,,39.6502744,-79.9551873,2015.0,11.0,25.0,0.0,-8.0,0.6153846153846154
West Virginia,,39.6502744,-79.9551873,2016.0,15.0,26.0,1.0,198.0,0.7692307692307693
West Virginia,,39.6502744,-79.9551873,2017.0,18.0,26.0,1.0,215.0,0.5384615384615384
West Virginia,,39.6502744,-79.9551873,2018.0,17.0,26.0,0.0,133.0,0.6666666666666666
West Virginia,,39.6502744,-79.9551873,2019.0,15.0,25.0,0.0,197.0,0.4166666666666667
West Virginia,,39.6502744,-79.9551873,2020.0,13.0,24.0,0.0,58.0,0.6
West Virginia,,39.6502744,-79.9551873,2021.0,11.0,22.0,1.0,-39.0,0.46153846153846156
West Virginia,,39.6502744,-79.9551873,2022.0,12.0,23.0,1.0,78.0,0.4166666666666667
West Virginia,,39.6502744,-79.9551873,2023.0,11.0,25.0,0.0,-10.0,0.6923076923076923
West Virginia,,39.6502744,-79.9551873,2024.0,14.0,25.0,1.0,41.0,0.08333333333333333
Wisconsin,,43.06994,-89.4126943,2010.0,,,,,0.8461538461538461
Wisconsin,,43.06994,-89.4126943,2011.0,,,,,0.7857142857142857
Wisconsin,,43.06994,-89.4126943,2012.0,22.0,27.0,0.0,624.0,0.5714285714285714
Wisconsin,,43.06994,-89.4126943,2013.0,19.0,28.0,0.0,498.0,0.6923076923076923
Wisconsin,,43.06994,-89.4126943,2014.0,17.0,27.0,0.0,387.0,0.7857142857142857
Wisconsin,,43.06994,-89.4126943,2015.0,20.0,27.0,1.0,434.0,0.7692307692307693
Wisconsin,,43.06994,-89.4126943,2016.0,21.0,27.0,2.0,363.0,0.7857142857142857
Wisconsin,,43.06994,-89.4126943,2017.0,21.0,27.0,2.0,349.0,0.9285714285714286
Wisconsin,,43.06994,-89.4126943,2018.0,24.0,28.0,2.0,457.0,0.6153846153846154
Wisconsin,,43.06994,-89.4126943,2019.0,21.0,27.0,2.0,370.0,0.7142857142857143
Wisconsin,,43.06994,-89.4126943,2020.0,18.0,27.0,1.0,332.0,0.5714285714285714
Wisconsin,,43.06994,-89.4126943,2021.0,14.0,21.0,1.0,294.0,0.6923076923076923
Wisconsin,,43.06994,-89.4126943,2022.0,13.0,20.0,2.0,174.0,0.5384615384615384
Wisconsin,,43.06994,-89.4126943,2023.0,16.0,26.0,2.0,199.0,0.5384615384615384
Wisconsin,,43.06994,-89.4126943,2024.0,14.0,26.0,1.0,122.0,0.16666666666666666
Wyoming,,41.31161,-105.5681384,2010.0,,,,,0.25
Wyoming,,41.31161,-105.5681384,2011.0,,,,,0.6153846153846154
Wyoming,,41.31161,-105.5681384,2012.0,11.0,25.0,0.0,-156.0,0.3333333333333333
Wyoming,,41.31161,-105.5681384,2013.0,12.0,25.0,0.0,-101.0,0.4166666666666667
Wyoming,,41.31161,-105.5681384,2014.0,9.0,24.0,0.0,-144.0,0.3333333333333333
Wyoming,,41.31161,-105.5681384,2015.0,9.0,24.0,0.0,-206.0,0.16666666666666666
Wyoming,,41.31161,-105.5681384,2016.0,6.0,24.0,0.0,-321.0,0.5714285714285714
Wyoming,,41.31161,-105.5681384,2017.0,10.0,26.0,0.0,-154.0,0.6153846153846154
Wyoming,,41.31161,-105.5681384,2018.0,16.0,27.0,1.0,103.0,0.5
Wyoming,,41.31161,-105.5681384,2019.0,14.0,25.0,1.0,61.0,0.6153846153846154
Wyoming,,41.31161,-105.5681384,2020.0,14.0,25.0,1.0,83.0,0.3333333333333333
Wyoming,,41.31161,-105.5681384,2021.0,10.0,19.0,1.0,132.0,0.5384615384615384
Wyoming,,41.31161,-105.5681384,2022.0,9.0,19.0,1.0,55.0,0.5384615384615384
Wyoming,,41.31161,-105.5681384,2023.0,14.0,26.0,1.0,-13.0,0.6923076923076923
Wyoming,,41.31161,-105.5681384,2024.0,16.0,26.0,1.0,4.0,0.0
